7.711,9.277344601,4.142,3.364,0.451582705,-0.069350078
7.762,9.277344601,4.142,3.364,0.451582705,0.124868982
7.816,9.334503015,4.199,3.421,1.144729886,0.490418814
7.86,9.334503015,4.199,3.421,0.451582705,-0.105360516
7.942,9.579625473,4.444,3.666,0.451582705,0.336472237
7.942,9.579625473,4.444,3.666,1.026223413,0.889125064
8.169,10.31476905,5.179,3.75,0.451582705,-0.182721637
6.631,8.792587579,3.964,2.876,1.026223413,0.470003629
6.652,8.792587579,3.964,2.876,1.026223413,0.693147181
7.718,9.277344601,4.142,3.364,0.451582705,0.236651901
7.769,9.277344601,4.142,3.364,0.451582705,0.236651901
7.823,9.334503015,4.199,3.421,0.451582705,-0.265268478
7.907,9.579625473,4.444,3.666,0.451582705,0.287432041
7.907,9.579625473,4.444,3.666,1.026223413,0.955511445
7.942,9.579625473,4.444,3.666,0.451582705,-0.033556784
8.186,9.579625473,4.444,3.666,0.451582705,0.064850972
8.368,10.23138744,5.096,3.666,0.451582705,-0.069350078
8.021,9.26819561,4.271,3.519,0.451582705,0.209450224
8.071,9.26819561,4.271,3.519,0.451582705,0.569283193
8.079,9.26819561,4.271,3.519,0.451582705,0.929404371
8.512,9.895000842,4.466,4.146,0.451582705,0.818457372
8.591,9.895000842,4.466,4.146,0.556566064,0.676509539
8.605,9.895000842,4.466,4.146,0.451582705,0.6590732
9.026,9.895000842,4.466,4.146,0.819429689,0.287432041
8.172,11.94026947,6.502,4.617,0.893387162,0.470003629
8.771,12.91243981,6.718,5.589,0.893387162,1.173410499
9.092,12.91243981,6.718,5.589,0.451582705,1.21402214
9.588,13.62283662,7.428,6.3,0.451582705,1.223775432
7.711,9.277344601,4.142,3.364,0.451582705,-0.105360516
7.762,9.277344601,4.142,3.364,0.451582705,-0.142716302
7.816,9.334503015,4.199,3.421,1.144729886,0.449162963
7.86,9.334503015,4.199,3.421,0.451582705,-0.310609577
7.942,9.579625473,4.444,3.666,0.451582705,-0.142716302
7.942,9.579625473,4.444,3.666,1.026223413,0.449162963
8.169,10.31476905,5.179,3.75,0.451582705,-0.223143551
6.631,8.792587579,3.964,2.876,1.026223413,0.4272266
6.652,8.792587579,3.964,2.876,1.026223413,-0.404965233
7.718,9.277344601,4.142,3.364,0.451582705,-0.356674944
7.769,9.277344601,4.142,3.364,0.451582705,-0.182721637
7.823,9.334503015,4.199,3.421,0.451582705,-0.310609577
7.907,9.579625473,4.444,3.666,0.451582705,-0.265268478
7.907,9.579625473,4.444,3.666,1.026223413,0.449162963
7.942,9.579625473,4.444,3.666,0.451582705,-0.142716302
8.186,9.579625473,4.444,3.666,0.451582705,-0.567395975
8.368,10.23138744,5.096,3.666,0.451582705,-0.033556784
8.021,9.26819561,4.271,3.519,0.451582705,0.449162963
8.071,9.26819561,4.271,3.519,0.451582705,0.587786665
8.079,9.26819561,4.271,3.519,0.451582705,0.549854011
8.512,9.895000842,4.466,4.146,0.451582705,0.490418814
8.591,9.895000842,4.466,4.146,0.556566064,0.530628251
8.605,9.895000842,4.466,4.146,0.451582705,0.6590732
9.026,9.895000842,4.466,4.146,0.819429689,1.410986974
8.172,11.94026947,6.502,4.617,0.893387162,0.741937345
8.771,12.91243981,6.718,5.589,0.893387162,1.622748926
9.092,12.91243981,6.718,5.589,0.451582705,2.010493312
9.588,13.62283662,7.428,6.3,0.451582705,1.109552229
7.711,9.277344601,4.142,3.364,0.451582705,-0.356674944
7.762,9.277344601,4.142,3.364,0.451582705,0.064850972
7.816,9.334503015,4.199,3.421,1.144729886,1.141991012
7.86,9.334503015,4.199,3.421,0.451582705,-0.033556784
7.942,9.579625473,4.444,3.666,0.451582705,0.124868982
7.942,9.579625473,4.444,3.666,1.026223413,0.530628251
8.169,10.31476905,5.179,3.75,0.451582705,-0.105360516
6.631,8.792587579,3.964,2.876,1.026223413,0.569283193
6.652,8.792587579,3.964,2.876,1.026223413,0.03246719
7.718,9.277344601,4.142,3.364,0.451582705,0.511025604
7.769,9.277344601,4.142,3.364,0.451582705,0.470003629
7.823,9.334503015,4.199,3.421,0.451582705,-0.310609577
7.907,9.579625473,4.444,3.666,0.451582705,1.041336221
7.907,9.579625473,4.444,3.666,1.026223413,0.803345973
7.942,9.579625473,4.444,3.666,0.451582705,0
8.186,9.579625473,4.444,3.666,0.451582705,0.064850972
8.368,10.23138744,5.096,3.666,0.451582705,-0.142716302
8.021,9.26819561,4.271,3.519,0.451582705,0.449162963
8.071,9.26819561,4.271,3.519,0.451582705,1.064710737
8.079,9.26819561,4.271,3.519,0.451582705,0.773343723
8.512,9.895000842,4.466,4.146,0.451582705,1.243289667
8.591,9.895000842,4.466,4.146,0.556566064,0.312618558
8.605,9.895000842,4.466,4.146,0.451582705,0.889125064
9.026,9.895000842,4.466,4.146,0.819429689,0.312618558
8.172,11.94026947,6.502,4.617,0.893387162,0.803345973
8.771,12.91243981,6.718,5.589,0.893387162,1.243289667
9.092,12.91243981,6.718,5.589,0.451582705,2.036925405
9.588,13.62283662,7.428,6.3,0.451582705,0.236651901
7.711,9.277344601,4.142,3.364,0.451582705,-0.105360516
7.762,9.277344601,4.142,3.364,0.451582705,-0.182721637
7.816,9.334503015,4.199,3.421,1.144729886,-0.223143551
7.86,9.334503015,4.199,3.421,0.451582705,-0.629233855
7.942,9.579625473,4.444,3.666,0.451582705,-0.033556784
7.942,9.579625473,4.444,3.666,1.026223413,-0.033556784
8.169,10.31476905,5.179,3.75,0.451582705,-0.510825624
6.631,8.792587579,3.964,2.876,1.026223413,0.064850972
6.652,8.792587579,3.964,2.876,1.026223413,-0.105360516
7.718,9.277344601,4.142,3.364,0.451582705,-0.105360516
7.769,9.277344601,4.142,3.364,0.451582705,-0.142716302
7.823,9.334503015,4.199,3.421,0.451582705,-0.265268478
7.907,9.579625473,4.444,3.666,0.451582705,0.064850972
7.907,9.579625473,4.444,3.666,1.026223413,0.287432041
7.942,9.579625473,4.444,3.666,0.451582705,-0.510825624
