1.177777778
1.066666667
1.666666667
0.833333333
0.9
1.455555556
1.455555556
1.233333333
1.2
1.188888889
1.211111111
1.044444444
3
1.722222222
1.411111111
1.022222222
1.933333333
1.022222222
2.811111111
1.233333333
1.322222222
2.277777778
1.511111111
1.066666667
0.944444444
1.466666667
1.1
1.288888889
1.477777778
1.7
1.211111111
1.188888889
1.788888889
1.444444444
1.244444444
1.077777778
1.733333333
1.044444444
3.088888889
1.133333333
0.688888889
1.511111111
3.922222222
0.922222222
1.633333333
1.544444444
0.833333333
1
1.588888889
4.222222222
1.155555556
0.855555556
0.855555556
1.266666667
0.888888889
0.833333333
1.177777778
1.944444444
0.8
0.822222222
1.2
1.766666667
1.144444444
1.044444444
2.733333333
1.211111111
1.055555556
