11.22222222
10.22222222
55.55555555
21.22
46.22222222
18.22
12.56
13.56
8.89
6.83333333
20.33
21.94444444
20.5
12.05555556
30.44444444
17.16666667
19.22222222
39.27777778
51.94444445
30.33
31.44444444
5.38888889
11.38888889
27.22
7.05555556
6.55555556
7.22222222
11.78
33.72222222
9.78
19.78
23.88888889
6.11111111
6.11
